,Lat,Lon,,,,,,,,,,,,,,,,,,,,,start_building,target_building
17825,43.31815709,-1.973283202,,,,,,,,,,,,,,,,,,,,,2770,1871
17826,43.31753773,-1.973381202,,,,,,,,,,,,,,,,,,,,,2808,1857
17827,43.31462003,-1.982678498,,,,,,,,,,,,,,,,,,,,,6084,3008
17828,43.31176,-1.98689675,,,,,,,,,,,,,,,,,,,,,654,3604
17829,43.30575751,-1.980029678,,,,,,,,,,,,,,,,,,,,,3662,381
17830,43.31674636,-1.958796935,,,,,,,,,,,,,,,,,,,,,1889,1511
17831,43.30669958,-2.007255788,,,,,,,,,,,,,,,,,,,,,460,5495
17832,43.31539045,-2.00357235,,,,,,,,,,,,,,,,,,,,,593,3380
17833,43.31841498,-1.971848118,,,,,,,,,,,,,,,,,,,,,76,1598
17834,43.32194711,-1.977802179,,,,,,,,,,,,,,,,,,,,,6085,6093
17835,43.30443784,-2.01334183,,,,,,,,,,,,,,,,,,,,,3602,2457
17836,43.32158631,-1.967251669,,,,,,,,,,,,,,,,,,,,,5680,2823
17837,43.31216895,-1.9832904,,,,,,,,,,,,,,,,,,,,,5484,3636
17838,43.31938071,-1.974106076,,,,,,,,,,,,,,,,,,,,,3611,1002
17839,43.30476675,-2.018437299,,,,,,,,,,,,,,,,,,,,,4043,2199
17840,43.31024347,-2.001027954,,,,,,,,,,,,,,,,,,,,,4078,3985
17841,43.32022752,-1.965535443,,,,,,,,,,,,,,,,,,,,,4875,2959
17842,43.31291202,-1.971729867,,,,,,,,,,,,,,,,,,,,,1007,5482
17843,43.30233559,-2.004897684,,,,,,,,,,,,,,,,,,,,,1856,535
17844,43.3063028,-2.015509765,,,,,,,,,,,,,,,,,,,,,93,2223
17845,43.31017239,-1.996984958,,,,,,,,,,,,,,,,,,,,,4449,1818
17846,43.31593975,-2.00538935,,,,,,,,,,,,,,,,,,,,,405,824
17847,43.30721696,-2.007855139,,,,,,,,,,,,,,,,,,,,,386,2853
17848,43.30822072,-2.004831458,,,,,,,,,,,,,,,,,,,,,2939,1794
17849,43.32263382,-1.97251802,,,,,,,,,,,,,,,,,,,,,3628,619
17850,43.30296177,-2.014382864,,,,,,,,,,,,,,,,,,,,,6243,2441
17851,43.3232765,-1.969366107,,,,,,,,,,,,,,,,,,,,,1585,6090
17852,43.30222521,-1.976096484,,,,,,,,,,,,,,,,,,,,,628,6063
17853,43.30100173,-1.975730541,,,,,,,,,,,,,,,,,,,,,3510,130
17854,43.32296213,-1.957871308,,,,,,,,,,,,,,,,,,,,,1602,4243
17855,43.3228522,-1.978347989,,,,,,,,,,,,,,,,,,,,,2843,589
17856,43.31033547,-1.972943086,,,,,,,,,,,,,,,,,,,,,980,1620
17857,43.30622104,-1.962767819,,,,,,,,,,,,,,,,,,,,,4550,5214
17859,43.32293037,-1.986988907,,,,,,,,,,,,,,,,,,,,,2890,38
17860,43.32642931,-1.967697129,,,,,,,,,,,,,,,,,,,,,470,951
17861,43.32196857,-1.971583446,,,,,,,,,,,,,,,,,,,,,3605,1892
17862,43.31224187,-1.982318821,,,,,,,,,,,,,,,,,,,,,6154,3004
17863,43.29930289,-1.984041478,,,,,,,,,,,,,,,,,,,,,5892,4782
17864,43.3200981,-1.96985005,,,,,,,,,,,,,,,,,,,,,2946,2784
17865,43.30743838,-1.992141829,,,,,,,,,,,,,,,,,,,,,4440,3942
17866,43.32310392,-1.976628407,,,,,,,,,,,,,,,,,,,,,1,6132
17867,43.31844604,-1.974372719,,,,,,,,,,,,,,,,,,,,,858,2838
17868,43.30123938,-1.997405386,,,,,,,,,,,,,,,,,,,,,2060,5901
17869,43.31355484,-2.010812446,,,,,,,,,,,,,,,,,,,,,2796,2059
17870,43.32721611,-1.969519773,,,,,,,,,,,,,,,,,,,,,6143,931
17871,43.30465025,-1.958580664,,,,,,,,,,,,,,,,,,,,,922,5987
17872,43.29978353,-1.991513743,,,,,,,,,,,,,,,,,,,,,3936,674
17873,43.3001069,-1.991331792,,,,,,,,,,,,,,,,,,,,,2836,675
17874,43.3003992,-1.9785997,,,,,,,,,,,,,,,,,,,,,41,4684
17875,43.30310047,-1.977711089,,,,,,,,,,,,,,,,,,,,,731,6060
17876,43.32292218,-1.966118381,,,,,,,,,,,,,,,,,,,,,1112,4002
17877,43.2926031,-1.9534695,,,,,,,,,,,,,,,,,,,,,5059,5097
17878,43.31961,-1.96972655,,,,,,,,,,,,,,,,,,,,,4843,2808
17879,43.31211938,-1.966797706,,,,,,,,,,,,,,,,,,,,,3071,4551
17880,43.31630215,-2.00471515,,,,,,,,,,,,,,,,,,,,,6036,3371
17881,43.32279153,-1.9751234,,,,,,,,,,,,,,,,,,,,,2,605
17882,43.31142695,-2.0147249,,,,,,,,,,,,,,,,,,,,,3953,2000
17883,43.32141655,-1.986534188,,,,,,,,,,,,,,,,,,,,,1287,5516
17884,43.32171895,-1.96838711,,,,,,,,,,,,,,,,,,,,,3851,2799
17885,43.32410238,-1.97589265,,,,,,,,,,,,,,,,,,,,,1711,5990
17886,43.32193396,-1.974087081,,,,,,,,,,,,,,,,,,,,,3084,628
17887,43.32358423,-1.988590559,,,,,,,,,,,,,,,,,,,,,109,66
17888,43.32308742,-1.98469029,,,,,,,,,,,,,,,,,,,,,776,75
17889,43.32349754,-1.985329321,,,,,,,,,,,,,,,,,,,,,3961,9
17890,43.3035917,-2.014555823,,,,,,,,,,,,,,,,,,,,,959,2231
17891,43.31792082,-1.971796163,,,,,,,,,,,,,,,,,,,,,3589,1586
17892,43.3228522,-1.978347989,,,,,,,,,,,,,,,,,,,,,2959,589
17893,43.31722274,-1.983527686,,,,,,,,,,,,,,,,,,,,,5677,6172
17894,43.323769,-1.988601129,,,,,,,,,,,,,,,,,,,,,537,5320
17895,43.30938064,-2.002413333,,,,,,,,,,,,,,,,,,,,,2873,3954
17896,43.32303476,-1.977867894,,,,,,,,,,,,,,,,,,,,,4655,588
17897,43.31197689,-1.988335024,,,,,,,,,,,,,,,,,,,,,292,3703
17898,43.32209192,-1.976079528,,,,,,,,,,,,,,,,,,,,,4590,6239
17899,43.31769079,-1.970329745,,,,,,,,,,,,,,,,,,,,,5113,5998
17900,43.32476593,-1.975498085,,,,,,,,,,,,,,,,,,,,,661,592
17901,43.3077166,-2.000378629,,,,,,,,,,,,,,,,,,,,,666,1777
17902,43.30006792,-1.978455694,,,,,,,,,,,,,,,,,,,,,4739,4816
17903,43.3155327,-1.969366727,,,,,,,,,,,,,,,,,,,,,6000,3038
17904,43.311787,-1.95141985,,,,,,,,,,,,,,,,,,,,,272,3570
17905,43.30301335,-1.976311002,,,,,,,,,,,,,,,,,,,,,318,6065
17906,43.31946166,-1.971055336,,,,,,,,,,,,,,,,,,,,,388,1851
17907,43.32454239,-1.971930084,,,,,,,,,,,,,,,,,,,,,455,574
17908,43.3213549,-1.958887554,,,,,,,,,,,,,,,,,,,,,6133,1274
17909,43.32112396,-1.958512968,,,,,,,,,,,,,,,,,,,,,1667,1237
17910,43.32491345,-1.985287577,,,,,,,,,,,,,,,,,,,,,4566,10
17911,43.32317955,-1.97508515,,,,,,,,,,,,,,,,,,,,,3344,5561
17912,43.32335306,-1.984783945,,,,,,,,,,,,,,,,,,,,,2825,76
17913,43.30888543,-1.966481459,,,,,,,,,,,,,,,,,,,,,1569,2920
17914,43.32000614,-1.955981625,,,,,,,,,,,,,,,,,,,,,59,1193
17915,43.3245732,-1.976188341,,,,,,,,,,,,,,,,,,,,,2943,591
17916,43.30505039,-1.979850899,,,,,,,,,,,,,,,,,,,,,1596,382
17917,43.31441934,-1.980710846,,,,,,,,,,,,,,,,,,,,,1465,6034
17918,43.32294515,-1.9610438,,,,,,,,,,,,,,,,,,,,,490,4144
17919,43.32408189,-1.964493552,,,,,,,,,,,,,,,,,,,,,1932,4108
17920,43.32394117,-1.967891948,,,,,,,,,,,,,,,,,,,,,1927,4034
17921,43.30730494,-1.994831842,,,,,,,,,,,,,,,,,,,,,4085,1782
17922,43.30793765,-1.964428214,,,,,,,,,,,,,,,,,,,,,125,322
17923,43.30035889,-2.0029631,,,,,,,,,,,,,,,,,,,,,5327,1680
17924,43.31028848,-2.012969601,,,,,,,,,,,,,,,,,,,,,3735,5947
17925,43.30735088,-2.008047432,,,,,,,,,,,,,,,,,,,,,1849,5496
17926,43.30558963,-2.018017549,,,,,,,,,,,,,,,,,,,,,1891,5790
17927,43.3091406,-1.972853771,,,,,,,,,,,,,,,,,,,,,1638,1618
17928,43.31249835,-1.98862105,,,,,,,,,,,,,,,,,,,,,5069,3694
17929,43.31792082,-1.971796163,,,,,,,,,,,,,,,,,,,,,4535,1586
17930,43.32313397,-1.973215935,,,,,,,,,,,,,,,,,,,,,2908,632
17931,43.31865087,-1.96987037,,,,,,,,,,,,,,,,,,,,,5522,1577
17932,43.31272376,-1.989229803,,,,,,,,,,,,,,,,,,,,,13,3817
17933,43.30366295,-2.0151519,,,,,,,,,,,,,,,,,,,,,1656,1920
17934,43.31892497,-2.005690729,,,,,,,,,,,,,,,,,,,,,54,3399
17935,43.3227999,-1.9662991,,,,,,,,,,,,,,,,,,,,,6084,3999
17936,43.3070421,-1.9626613,,,,,,,,,,,,,,,,,,,,,4860,5212
17937,43.32357857,-1.978115794,,,,,,,,,,,,,,,,,,,,,4758,6085
17938,43.31257621,-1.983005283,,,,,,,,,,,,,,,,,,,,,4875,3660
17939,43.32255422,-1.984489623,,,,,,,,,,,,,,,,,,,,,4831,61
17940,43.3051454,-2.010564427,,,,,,,,,,,,,,,,,,,,,48,2428
17941,43.31827894,-1.974408385,,,,,,,,,,,,,,,,,,,,,5903,1867
17942,43.29373295,-1.9534108,,,,,,,,,,,,,,,,,,,,,4852,5096
17943,43.31644017,-1.980142387,,,,,,,,,,,,,,,,,,,,,436,6169
17944,43.30759837,-1.964483354,,,,,,,,,,,,,,,,,,,,,726,324
17945,43.30120075,-1.9893304,,,,,,,,,,,,,,,,,,,,,461,714
17946,43.30600688,-2.010878129,,,,,,,,,,,,,,,,,,,,,4728,2426
17947,43.32692685,-1.969707622,,,,,,,,,,,,,,,,,,,,,711,897
17948,43.32182598,-1.969128915,,,,,,,,,,,,,,,,,,,,,805,2787
17949,43.31245635,-1.99967615,,,,,,,,,,,,,,,,,,,,,455,3886
17950,43.30137966,-2.005162919,,,,,,,,,,,,,,,,,,,,,3064,1677
17951,43.31874627,-1.971722758,,,,,,,,,,,,,,,,,,,,,6207,1590
17952,43.31857785,-1.9570852,,,,,,,,,,,,,,,,,,,,,1431,1215
17953,43.32317955,-1.97508515,,,,,,,,,,,,,,,,,,,,,2813,5561
17954,43.30089025,-1.979721815,,,,,,,,,,,,,,,,,,,,,2431,4686
17955,43.30461647,-1.979365656,,,,,,,,,,,,,,,,,,,,,55,385
17956,43.30307212,-1.976748233,,,,,,,,,,,,,,,,,,,,,59,294
17957,43.32049716,-1.951871797,,,,,,,,,,,,,,,,,,,,,2056,1091
17958,43.30310047,-1.977711089,,,,,,,,,,,,,,,,,,,,,76,6060
17959,43.31589896,-1.985195753,,,,,,,,,,,,,,,,,,,,,5968,5972
17960,43.31107262,-1.981781262,,,,,,,,,,,,,,,,,,,,,2221,3009
17961,43.31227811,-1.98259273,,,,,,,,,,,,,,,,,,,,,2023,3653
17962,43.31755367,-1.982645194,,,,,,,,,,,,,,,,,,,,,3066,6174
17963,43.32323589,-1.985790503,,,,,,,,,,,,,,,,,,,,,1314,6197
17964,43.32317955,-1.97508515,,,,,,,,,,,,,,,,,,,,,1881,5561
17965,43.32306331,-1.968036524,,,,,,,,,,,,,,,,,,,,,62,732
17966,43.32537786,-1.972351775,,,,,,,,,,,,,,,,,,,,,1799,578
17967,43.31158622,-2.002654663,,,,,,,,,,,,,,,,,,,,,4748,3977
17968,43.314657,-1.983480363,,,,,,,,,,,,,,,,,,,,,2010,4627
17969,43.32045689,-1.968437005,,,,,,,,,,,,,,,,,,,,,3539,2782
17970,43.3198227,-1.96660845,,,,,,,,,,,,,,,,,,,,,3420,2855
17971,43.31403832,-1.985928551,,,,,,,,,,,,,,,,,,,,,3607,5979
17972,43.32246441,-1.975184877,,,,,,,,,,,,,,,,,,,,,177,601
17973,43.3153669,-1.980261876,,,,,,,,,,,,,,,,,,,,,3653,6164
17974,43.31694307,-1.982438183,,,,,,,,,,,,,,,,,,,,,80,433
17975,43.32017265,-1.976422951,,,,,,,,,,,,,,,,,,,,,90,1638
17976,43.31357775,-1.967048016,,,,,,,,,,,,,,,,,,,,,4786,4552
17977,43.32379978,-1.975658637,,,,,,,,,,,,,,,,,,,,,2788,586
17978,43.31391345,-1.990337471,,,,,,,,,,,,,,,,,,,,,3975,3821
17979,43.31345375,-1.9857052,,,,,,,,,,,,,,,,,,,,,3361,3654
17980,43.31319232,-1.985180003,,,,,,,,,,,,,,,,,,,,,3592,3617
17981,43.323731,-1.988073578,,,,,,,,,,,,,,,,,,,,,322,64
17982,43.31631852,-1.979679717,,,,,,,,,,,,,,,,,,,,,826,1635
17983,43.32222994,-1.972275849,,,,,,,,,,,,,,,,,,,,,3366,5729
17984,43.31160571,-1.981830378,,,,,,,,,,,,,,,,,,,,,2906,3002
17985,43.31797139,-1.985177431,,,,,,,,,,,,,,,,,,,,,3296,466
17986,43.31427561,-2.001213902,,,,,,,,,,,,,,,,,,,,,6130,5695
17987,43.31402459,-2.007463019,,,,,,,,,,,,,,,,,,,,,3731,3384
17988,43.31942574,-1.9731618,,,,,,,,,,,,,,,,,,,,,1151,873
17989,43.31407648,-1.984033651,,,,,,,,,,,,,,,,,,,,,1597,5307
17990,43.3234651,-1.986711539,,,,,,,,,,,,,,,,,,,,,1632,53
17991,43.31007075,-2.001327313,,,,,,,,,,,,,,,,,,,,,3845,3987
17992,43.29950638,-1.984880946,,,,,,,,,,,,,,,,,,,,,5827,4781
17993,43.32036918,-1.972723331,,,,,,,,,,,,,,,,,,,,,1659,1882
17994,43.30307212,-1.976748233,,,,,,,,,,,,,,,,,,,,,3635,294
17995,43.3244692,-1.982375936,,,,,,,,,,,,,,,,,,,,,4684,6198
17996,43.32340363,-1.987055789,,,,,,,,,,,,,,,,,,,,,328,51
17997,43.31813864,-1.981085082,,,,,,,,,,,,,,,,,,,,,295,6176
17998,43.30149421,-2.004940784,,,,,,,,,,,,,,,,,,,,,3613,1669
17999,43.31527077,-1.98565178,,,,,,,,,,,,,,,,,,,,,2932,3097
18000,43.32572914,-1.970133816,,,,,,,,,,,,,,,,,,,,,2948,891
18001,43.32034529,-1.981639561,,,,,,,,,,,,,,,,,,,,,3327,6211
18002,43.32422562,-1.969867945,,,,,,,,,,,,,,,,,,,,,3345,3029
18003,43.30250684,-2.009938321,,,,,,,,,,,,,,,,,,,,,685,5659
18004,43.32668093,-1.96785326,,,,,,,,,,,,,,,,,,,,,4551,973
18005,43.31936752,-1.970810148,,,,,,,,,,,,,,,,,,,,,455,1873
18006,43.3224167,-1.964462469,,,,,,,,,,,,,,,,,,,,,442,4044
18007,43.32281931,-1.984612491,,,,,,,,,,,,,,,,,,,,,3002,74
18008,43.32138437,-1.97674069,,,,,,,,,,,,,,,,,,,,,3841,5994
18009,43.32439906,-1.983374631,,,,,,,,,,,,,,,,,,,,,1894,85
18010,43.31679362,-1.973254998,,,,,,,,,,,,,,,,,,,,,90,559
18011,43.3197801,-1.972818217,,,,,,,,,,,,,,,,,,,,,130,1854
18012,43.3125195,-1.98240205,,,,,,,,,,,,,,,,,,,,,2988,3640
18013,43.31201587,-1.988617514,,,,,,,,,,,,,,,,,,,,,2794,3700
18014,43.32497804,-1.988950155,,,,,,,,,,,,,,,,,,,,,308,5314
18015,43.31409839,-2.017831919,,,,,,,,,,,,,,,,,,,,,663,2040
18016,43.32686016,-1.970216514,,,,,,,,,,,,,,,,,,,,,4025,915
18017,43.3219246,-1.97230905,,,,,,,,,,,,,,,,,,,,,886,6092
18018,43.3218772,-1.970578173,,,,,,,,,,,,,,,,,,,,,411,2775
18019,43.30712555,-1.9688289,,,,,,,,,,,,,,,,,,,,,6128,4860
18020,43.31636654,-1.982034552,,,,,,,,,,,,,,,,,,,,,5097,434
18021,43.32372113,-1.967652325,,,,,,,,,,,,,,,,,,,,,3565,4030
18022,43.30883083,-2.005508297,,,,,,,,,,,,,,,,,,,,,4761,1798
18023,43.31368941,-2.003635257,,,,,,,,,,,,,,,,,,,,,2850,833
18024,43.30942843,-2.001173615,,,,,,,,,,,,,,,,,,,,,1954,3992
18025,43.30981991,-1.971416631,,,,,,,,,,,,,,,,,,,,,5142,441
18026,43.31191815,-1.9855763,,,,,,,,,,,,,,,,,,,,,590,3603
18027,43.31551925,-1.971262778,,,,,,,,,,,,,,,,,,,,,49,2927
18028,43.32444971,-1.96739992,,,,,,,,,,,,,,,,,,,,,4881,4029
18029,43.2996616,-1.9875259,,,,,,,,,,,,,,,,,,,,,1708,4661
18030,43.3091138,-1.977095167,,,,,,,,,,,,,,,,,,,,,623,5551
18031,43.31170665,-1.96684375,,,,,,,,,,,,,,,,,,,,,5059,4533
18032,43.32439906,-1.983374631,,,,,,,,,,,,,,,,,,,,,5561,85
18033,43.31202305,-1.986973426,,,,,,,,,,,,,,,,,,,,,6033,3606
18034,43.30608547,-2.014832182,,,,,,,,,,,,,,,,,,,,,6068,2222
18035,43.30623121,-1.975424137,,,,,,,,,,,,,,,,,,,,,3614,299
18036,43.32335591,-1.976267067,,,,,,,,,,,,,,,,,,,,,1589,585
18037,43.32297645,-1.970952638,,,,,,,,,,,,,,,,,,,,,3604,613
18038,43.3013549,-1.98681515,,,,,,,,,,,,,,,,,,,,,3638,4678
18039,43.32434245,-1.976393971,,,,,,,,,,,,,,,,,,,,,2784,600
18040,43.31321141,-1.971948547,,,,,,,,,,,,,,,,,,,,,4678,5484
18041,43.31791098,-1.950445649,,,,,,,,,,,,,,,,,,,,,60,1368
18042,43.32150485,-1.97032705,,,,,,,,,,,,,,,,,,,,,528,2797
18043,43.32042672,-1.973565376,,,,,,,,,,,,,,,,,,,,,1895,1870
18044,43.32138437,-1.97674069,,,,,,,,,,,,,,,,,,,,,1289,5994
18045,43.31028829,-2.012666349,,,,,,,,,,,,,,,,,,,,,2221,5945
18046,43.31499926,-1.982802929,,,,,,,,,,,,,,,,,,,,,1683,5948
18047,43.30919114,-2.016512636,,,,,,,,,,,,,,,,,,,,,2179,5088
18048,43.31808503,-1.983016878,,,,,,,,,,,,,,,,,,,,,439,2
18049,43.32335591,-1.976267067,,,,,,,,,,,,,,,,,,,,,5482,585
18050,43.32482547,-1.990089346,,,,,,,,,,,,,,,,,,,,,421,5315
18051,43.31432625,-1.979894919,,,,,,,,,,,,,,,,,,,,,3060,479
18052,43.30504684,-2.004314716,,,,,,,,,,,,,,,,,,,,,1916,5865
18053,43.31288237,-1.984541483,,,,,,,,,,,,,,,,,,,,,1924,3622
18054,43.31692209,-1.974472901,,,,,,,,,,,,,,,,,,,,,2230,1606
18055,43.3142098,-1.985116803,,,,,,,,,,,,,,,,,,,,,3592,5978
18056,43.30997017,-1.987074735,,,,,,,,,,,,,,,,,,,,,3021,3727
18057,43.31494237,-1.984262243,,,,,,,,,,,,,,,,,,,,,6171,5976
18058,43.30411561,-1.979264262,,,,,,,,,,,,,,,,,,,,,4698,390
18059,43.31319232,-1.985180003,,,,,,,,,,,,,,,,,,,,,6059,3617
18060,43.32299851,-1.991053805,,,,,,,,,,,,,,,,,,,,,3808,12
18061,43.31345375,-1.9857052,,,,,,,,,,,,,,,,,,,,,580,3654
18062,43.32472702,-1.975108031,,,,,,,,,,,,,,,,,,,,,4848,593
18063,43.30278403,-2.005195455,,,,,,,,,,,,,,,,,,,,,3501,3080
18064,43.29574591,-1.955051235,,,,,,,,,,,,,,,,,,,,,3643,1018
18065,43.30678158,-1.960548852,,,,,,,,,,,,,,,,,,,,,1776,5203
18066,43.31385204,-1.982096494,,,,,,,,,,,,,,,,,,,,,4147,5381
18067,43.30289256,-2.015911143,,,,,,,,,,,,,,,,,,,,,1865,1927
18068,43.32665625,-1.96773915,,,,,,,,,,,,,,,,,,,,,6135,956
18069,43.32337423,-1.975282958,,,,,,,,,,,,,,,,,,,,,963,1891
18070,43.3078683,-2.016168134,,,,,,,,,,,,,,,,,,,,,4171,2245
18071,43.32574188,-1.971791083,,,,,,,,,,,,,,,,,,,,,4408,579
18072,43.29637509,-1.954294623,,,,,,,,,,,,,,,,,,,,,6063,5094
18073,43.32688472,-1.970998609,,,,,,,,,,,,,,,,,,,,,5388,942
18074,43.31204319,-1.999537871,,,,,,,,,,,,,,,,,,,,,2974,3920
18075,43.31458333,-2.006585249,,,,,,,,,,,,,,,,,,,,,2794,3381
18076,43.319011,-1.97092285,,,,,,,,,,,,,,,,,,,,,467,1880
18077,43.3092499,-1.9876683,,,,,,,,,,,,,,,,,,,,,1,5855
18078,43.31921213,-1.974157135,,,,,,,,,,,,,,,,,,,,,5329,1003
18079,43.30305473,-1.979058447,,,,,,,,,,,,,,,,,,,,,5,392
18080,43.3088685,-1.9676571,,,,,,,,,,,,,,,,,,,,,730,4847
18081,43.31806835,-1.9585828,,,,,,,,,,,,,,,,,,,,,2873,1459
18082,43.30608008,-2.017618614,,,,,,,,,,,,,,,,,,,,,6208,2251
18083,43.3058394,-1.96895745,,,,,,,,,,,,,,,,,,,,,31,4842
18084,43.31102611,-1.954625321,,,,,,,,,,,,,,,,,,,,,1466,3560
18085,43.30153753,-1.991132777,,,,,,,,,,,,,,,,,,,,,4025,4752
18086,43.31870779,-1.977154534,,,,,,,,,,,,,,,,,,,,,3799,1645
18087,43.31359163,-1.992044454,,,,,,,,,,,,,,,,,,,,,397,3793
18088,43.30417372,-1.995523766,,,,,,,,,,,,,,,,,,,,,3745,657
18089,43.32094994,-1.967224921,,,,,,,,,,,,,,,,,,,,,4682,2864
18090,43.30381052,-1.996437766,,,,,,,,,,,,,,,,,,,,,4076,660
18091,43.31415033,-2.009826869,,,,,,,,,,,,,,,,,,,,,813,2060
18092,43.31369943,-1.995132963,,,,,,,,,,,,,,,,,,,,,5814,3665
18093,43.30859869,-1.995998118,,,,,,,,,,,,,,,,,,,,,4128,3933
18094,43.3144382,-2.003334015,,,,,,,,,,,,,,,,,,,,,3646,3331
18095,43.31096033,-1.976644433,,,,,,,,,,,,,,,,,,,,,465,1629
18096,43.30858746,-1.967232924,,,,,,,,,,,,,,,,,,,,,263,451
18097,43.32304073,-1.987047745,,,,,,,,,,,,,,,,,,,,,607,37
18098,43.30924475,-1.96639135,,,,,,,,,,,,,,,,,,,,,6093,2919
18099,43.312203,-1.9883654,,,,,,,,,,,,,,,,,,,,,2350,3709
18100,43.32910622,-1.967359284,,,,,,,,,,,,,,,,,,,,,5329,992
18101,43.30076335,-1.979445635,,,,,,,,,,,,,,,,,,,,,78,4688
18102,43.3007806,-2.00646925,,,,,,,,,,,,,,,,,,,,,1646,1671
18103,43.30106314,-2.008208748,,,,,,,,,,,,,,,,,,,,,38,568
18104,43.2978178,-1.956230265,,,,,,,,,,,,,,,,,,,,,4988,5146
18105,43.29224238,-1.951756178,,,,,,,,,,,,,,,,,,,,,5978,5124
18106,43.31991105,-1.973982041,,,,,,,,,,,,,,,,,,,,,3623,1869
18107,43.31322135,-2.00104715,,,,,,,,,,,,,,,,,,,,,5493,3874
18108,43.32534491,-1.983364796,,,,,,,,,,,,,,,,,,,,,3004,92
18109,43.32348776,-1.956745885,,,,,,,,,,,,,,,,,,,,,5484,4462
18110,43.29994038,-1.985560675,,,,,,,,,,,,,,,,,,,,,6153,695
18111,43.32303476,-1.977867894,,,,,,,,,,,,,,,,,,,,,290,588
18112,43.30273029,-2.007692062,,,,,,,,,,,,,,,,,,,,,89,1844
18113,43.3180327,-1.9721425,,,,,,,,,,,,,,,,,,,,,4422,1589
18114,43.3122782,-1.985733875,,,,,,,,,,,,,,,,,,,,,887,3611
18115,43.32428965,-1.971322975,,,,,,,,,,,,,,,,,,,,,1647,2827
18116,43.31805838,-1.975374568,,,,,,,,,,,,,,,,,,,,,93,2834
18117,43.31462003,-1.982678498,,,,,,,,,,,,,,,,,,,,,964,3008
18118,43.30269685,-1.9854934,,,,,,,,,,,,,,,,,,,,,5071,780
18119,43.31345375,-1.9857052,,,,,,,,,,,,,,,,,,,,,2787,3654
18120,43.3003992,-1.9785997,,,,,,,,,,,,,,,,,,,,,605,4684
18121,43.30578376,-1.972459231,,,,,,,,,,,,,,,,,,,,,4859,289
18122,43.30735186,-1.977819474,,,,,,,,,,,,,,,,,,,,,4853,2943
18123,43.30135791,-1.973553135,,,,,,,,,,,,,,,,,,,,,5134,6158
18124,43.32272715,-1.983463887,,,,,,,,,,,,,,,,,,,,,631,90
18125,43.32312931,-1.946104236,,,,,,,,,,,,,,,,,,,,,2879,3860
18126,43.31508659,-2.005338136,,,,,,,,,,,,,,,,,,,,,596,3394
18127,43.32087133,-1.980138283,,,,,,,,,,,,,,,,,,,,,4183,6183
18128,43.31326951,-2.007517082,,,,,,,,,,,,,,,,,,,,,693,6244
18129,43.30117762,-1.995772972,,,,,,,,,,,,,,,,,,,,,2306,5906
18130,43.31339706,-1.980665079,,,,,,,,,,,,,,,,,,,,,1625,414
18131,43.3179245,-1.973744441,,,,,,,,,,,,,,,,,,,,,3875,1879
18132,43.315063,-2.00248695,,,,,,,,,,,,,,,,,,,,,2836,3333
18133,43.31357775,-1.967048016,,,,,,,,,,,,,,,,,,,,,3380,4552
18134,43.31593975,-2.00538935,,,,,,,,,,,,,,,,,,,,,5974,824
18135,43.30194025,-2.017591832,,,,,,,,,,,,,,,,,,,,,2244,4713
18136,43.30691795,-1.998345771,,,,,,,,,,,,,,,,,,,,,1774,2480
18137,43.29961583,-2.003529404,,,,,,,,,,,,,,,,,,,,,5309,536
18138,43.30484515,-1.99303985,,,,,,,,,,,,,,,,,,,,,776,4729
18139,43.3119462,-1.984574813,,,,,,,,,,,,,,,,,,,,,2952,3610
18140,43.30936625,-1.968005123,,,,,,,,,,,,,,,,,,,,,2833,452
18141,43.31327075,-1.982383427,,,,,,,,,,,,,,,,,,,,,602,3001
18142,43.32330555,-1.983591938,,,,,,,,,,,,,,,,,,,,,1794,88
18143,43.32458061,-1.984868511,,,,,,,,,,,,,,,,,,,,,3346,83
18144,43.31874807,-1.974326694,,,,,,,,,,,,,,,,,,,,,6082,2837
18145,43.32426616,-1.985672281,,,,,,,,,,,,,,,,,,,,,3360,82
18146,43.30815351,-1.980519159,,,,,,,,,,,,,,,,,,,,,611,6081
18147,43.30077543,-2.00912984,,,,,,,,,,,,,,,,,,,,,394,1961
18148,43.32019657,-1.9769529,,,,,,,,,,,,,,,,,,,,,3567,1648
18149,43.31861242,-1.967732253,,,,,,,,,,,,,,,,,,,,,317,1565
18150,43.30194025,-2.017591832,,,,,,,,,,,,,,,,,,,,,3341,4713
18151,43.32275532,-1.985513152,,,,,,,,,,,,,,,,,,,,,3625,60
18152,43.32495997,-1.973978796,,,,,,,,,,,,,,,,,,,,,3637,580
18153,43.31798375,-1.970197116,,,,,,,,,,,,,,,,,,,,,880,5519
18154,43.32137593,-1.981611947,,,,,,,,,,,,,,,,,,,,,3093,463
18155,43.30400464,-1.979666377,,,,,,,,,,,,,,,,,,,,,772,387
18156,43.30777983,-1.999641763,,,,,,,,,,,,,,,,,,,,,6084,840
18157,43.30107589,-1.984008661,,,,,,,,,,,,,,,,,,,,,6039,796
18158,43.29782605,-1.9914674,,,,,,,,,,,,,,,,,,,,,3841,2006
18159,43.32173736,-1.973949681,,,,,,,,,,,,,,,,,,,,,305,5730
18160,43.31853892,-1.980370399,,,,,,,,,,,,,,,,,,,,,2802,461
18161,43.31379812,-1.995685693,,,,,,,,,,,,,,,,,,,,,3322,3670
18162,43.31413318,-1.989696087,,,,,,,,,,,,,,,,,,,,,3382,3826
